time,value
0.0,1.0
0.0010000000000000002,1.0
0.0019999999999999987,1.0
0.0030000000000000014,1.0
0.0040000000000000036,1.0
0.0049999999999999975,1.0
0.0059999999999999915,1.0
0.006999999999999985,1.0
0.00799999999999998,1.0
0.008999999999999973,1.0
0.009999999999999967,1.0
0.010999999999999961,1.0
0.011999999999999955,1.0
0.012999999999999949,1.0
0.013999999999999943,1.0
0.014999999999999937,1.0
0.015999999999999945,1.0
0.016999999999999973,1.0
0.018000000000000002,1.0
0.01900000000000003,1.0
0.02000000000000006,1.0
0.021000000000000088,1.0
0.022000000000000117,1.0
0.023000000000000145,1.0
0.024000000000000174,1.0
0.025000000000000203,1.0
0.02600000000000023,1.0
0.02700000000000026,1.0
0.02800000000000029,1.0
0.029000000000000317,1.0
0.030000000000000346,1.0
0.031000000000000374,1.0
0.0320000000000004,1.0
0.03300000000000043,1.0
0.03400000000000046,1.0
0.03500000000000049,1.0
0.03600000000000052,1.0
0.037000000000000546,1.0
0.038000000000000575,1.0
0.039000000000000604,1.0
0.04000000000000063,1.0
0.04100000000000066,1.0
0.04200000000000069,1.0
0.04300000000000072,1.0
0.04400000000000075,1.0
0.045000000000000775,1.0
0.046000000000000804,1.0
0.04700000000000083,1.0
0.04800000000000086,1.0
0.04900000000000089,1.0
0.05000000000000092,1.0
0.05100000000000095,1.0
0.052000000000000976,1.0
0.053000000000001005,1.0
0.05400000000000103,1.0
0.05500000000000106,1.0
0.05600000000000109,1.0
0.05700000000000112,1.0
0.05800000000000115,1.0
0.059000000000001177,1.0
0.060000000000001205,1.0
0.061000000000001234,1.0
0.06200000000000126,1.0
0.06300000000000122,1.0
0.06400000000000111,1.0
0.065000000000001,1.0
0.06600000000000089,1.0
0.06700000000000078,1.0
0.06800000000000067,1.0
0.06900000000000056,1.0
0.07000000000000045,1.0
0.07100000000000034,1.0
0.07200000000000023,1.0
0.07300000000000012,1.0
0.07400000000000001,1.0
0.0749999999999999,1.0
0.07599999999999979,1.0
0.07699999999999968,1.0
0.07799999999999957,1.0
0.07899999999999946,1.0
0.07999999999999935,1.0
0.08099999999999924,1.0
0.08199999999999913,1.0
0.08299999999999902,1.0
0.08399999999999891,1.0
0.0849999999999988,1.0
0.08599999999999869,1.0
0.08699999999999858,1.0
0.08799999999999847,1.0
0.08899999999999836,1.0
0.08999999999999825,1.0
0.09099999999999814,1.0
0.09199999999999803,1.0
0.09299999999999792,1.0
0.09399999999999781,1.0
0.0949999999999977,1.0
0.09599999999999759,1.0
0.09699999999999748,1.0
0.09799999999999737,1.0
0.09899999999999726,1.0
0.09999999999999715,1.0
0.10099999999999704,1.0
0.10199999999999693,1.0
0.10299999999999682,1.0
0.1039999999999967,1.0
0.1049999999999966,1.0
0.10599999999999649,1.0
0.10699999999999638,1.0
0.10799999999999627,1.0
0.10899999999999616,1.0
0.10999999999999605,1.0
0.11099999999999594,1.0
0.11199999999999583,1.0
0.11299999999999571,1.0
0.1139999999999956,1.0
0.1149999999999955,1.0
0.11599999999999538,1.0
0.11699999999999527,1.0
0.11799999999999516,1.0
0.11899999999999505,1.0
0.11999999999999494,1.0
0.12099999999999483,1.0
0.12199999999999472,1.0
0.12299999999999461,1.0
0.1239999999999945,1.0
0.1249999999999944,1.0
0.12599999999999428,1.0
0.12699999999999417,1.0
0.12799999999999406,1.0
0.12899999999999395,1.0
0.12999999999999384,1.0
0.13099999999999373,1.0
0.13199999999999362,1.0
0.1329999999999935,1.0
0.1339999999999934,1.0
0.1349999999999933,1.0
0.13599999999999318,1.0
0.13699999999999307,1.0
0.13799999999999296,1.0
0.13899999999999285,1.0
0.13999999999999274,1.0
0.14099999999999263,1.0
0.14199999999999252,1.0
0.1429999999999924,1.0
0.1439999999999923,1.0
0.1449999999999922,1.0
0.14599999999999208,1.0
0.14699999999999197,1.0
0.14799999999999186,1.0
0.14899999999999175,1.0
0.14999999999999164,1.0
0.15099999999999153,1.0
0.15199999999999142,1.0
0.1529999999999913,1.0
0.1539999999999912,1.0
0.1549999999999911,1.0
0.15599999999999098,1.0
0.15699999999999087,1.0
0.15799999999999076,1.0
0.15899999999999065,1.0
0.15999999999999054,1.0
0.16099999999999043,1.0
0.16199999999999032,1.0
0.1629999999999902,1.0
0.1639999999999901,1.0
0.16499999999999,1.0
0.16599999999998988,1.0
0.16699999999998977,1.0
0.16799999999998966,1.0
0.16899999999998955,1.0
0.16999999999998944,1.0
0.17099999999998933,1.0
0.17199999999998922,1.0
0.1729999999999891,1.0
0.173999999999989,1.0
0.1749999999999889,1.0
0.17599999999998878,1.0
0.17699999999998867,1.0
0.17799999999998856,1.0
0.17899999999998845,1.0
0.17999999999998834,1.0
0.18099999999998823,1.0
0.18199999999998812,1.0
0.182999999999988,1.0
0.1839999999999879,1.0
0.18499999999998779,1.0
0.18599999999998768,1.0
0.18699999999998757,1.0
0.18799999999998745,1.0
0.18899999999998734,1.0
0.18999999999998723,1.0
0.19099999999998712,1.0
0.19199999999998701,1.0
0.1929999999999869,1.0
0.1939999999999868,1.0
0.19499999999998668,1.0
0.19599999999998657,1.0
0.19699999999998646,1.0
0.19799999999998635,1.0
0.19899999999998624,1.0
0.19999999999998613,1.0
0.20099999999998602,1.0
0.2019999999999859,1.0
0.2029999999999858,1.0
0.2039999999999857,1.0
0.20499999999998558,1.0
0.20599999999998547,1.0
0.20699999999998536,1.0
0.20799999999998525,1.0
0.20899999999998514,1.0
0.20999999999998503,1.0
0.21099999999998492,1.0
0.2119999999999848,1.0
0.2129999999999847,1.0
0.2139999999999846,1.0
0.21499999999998448,1.0
0.21599999999998437,1.0
0.21699999999998426,1.0
0.21799999999998415,1.0
0.21899999999998404,1.0
0.21999999999998393,1.0
0.22099999999998382,1.0
0.2219999999999837,1.0
0.2229999999999836,1.0
0.2239999999999835,1.0
0.22499999999998338,1.0
0.22599999999998327,1.0
0.22699999999998316,1.0
0.22799999999998305,1.0
0.22899999999998294,1.0
0.22999999999998283,1.0
0.23099999999998272,1.0
0.2319999999999826,1.0
0.2329999999999825,1.0
0.2339999999999824,1.0
0.23499999999998228,1.0
0.23599999999998217,1.0
0.23699999999998206,1.0
0.23799999999998195,1.0
0.23899999999998184,1.0
0.23999999999998173,1.0
0.24099999999998162,1.0
0.2419999999999815,1.0
0.2429999999999814,1.0
0.2439999999999813,1.0
0.24499999999998118,1.0
0.24599999999998107,1.0
0.24699999999998096,1.0
0.24799999999998085,1.0
0.24899999999998074,1.0
0.24999999999998063,1.0
0.2509999999999805,1.0
0.2519999999999804,1.0
0.2529999999999803,1.0
0.2539999999999802,1.0
0.2549999999999801,1.0
0.25599999999997997,1.0
0.25699999999997986,1.0
0.25799999999997975,1.0
0.25899999999997964,1.0
0.2599999999999795,1.0
0.2609999999999794,1.0
0.2619999999999793,1.0
0.2629999999999792,1.0
0.2639999999999791,1.0
0.264999999999979,1.0
0.26599999999997886,1.0
0.26699999999997875,1.0
0.26799999999997864,1.0
0.26899999999997853,1.0
0.2699999999999784,1.0
0.2709999999999783,1.0
0.2719999999999782,1.0
0.2729999999999781,1.0
0.273999999999978,1.0
0.2749999999999779,1.0
0.27599999999997776,1.0
0.27699999999997765,1.0
0.27799999999997754,1.0
0.27899999999997743,1.0
0.2799999999999773,1.0
0.2809999999999772,1.0
0.2819999999999771,1.0
0.282999999999977,1.0
0.2839999999999769,1.0
0.28499999999997677,1.0
0.28599999999997666,1.0
0.28699999999997655,1.0
0.28799999999997644,1.0
0.28899999999997633,1.0
0.2899999999999762,1.0
0.2909999999999761,1.0
0.291999999999976,1.0
0.2929999999999759,1.0
0.2939999999999758,1.0
0.29499999999997567,1.0
0.29599999999997556,1.0
0.29699999999997545,1.0
0.29799999999997534,1.0
0.29899999999997523,1.0
0.2999999999999751,1.0
0.300999999999975,1.0
0.3019999999999749,1.0
0.3029999999999748,1.0
0.3039999999999747,1.0
0.30499999999997457,1.0
0.30599999999997446,1.0
0.30699999999997435,1.0
0.30799999999997424,1.0
0.30899999999997413,1.0
0.309999999999974,1.0
0.3109999999999739,1.0
0.3119999999999738,1.0
0.3129999999999737,1.0
0.3139999999999736,1.0
0.31499999999997347,1.0
0.31599999999997336,1.0
0.31699999999997325,1.0
0.31799999999997314,1.0
0.318999999999973,1.0
0.3199999999999729,1.0
0.3209999999999728,1.0
0.3219999999999727,1.0
0.3229999999999726,1.0
0.3239999999999725,1.0
0.32499999999997237,1.0
0.32599999999997226,1.0
0.32699999999997215,1.0
0.32799999999997204,1.0
0.3289999999999719,1.0
0.3299999999999718,1.0
0.3309999999999717,1.0
0.3319999999999716,1.0
0.3329999999999715,1.0
0.3339999999999714,1.0
0.33499999999997127,1.0
0.33599999999997116,1.0
0.33699999999997104,1.0
0.33799999999997093,1.0
0.3389999999999708,1.0
0.3399999999999707,1.0
0.3409999999999706,1.0
0.3419999999999705,1.0
0.3429999999999704,1.0
0.3439999999999703,1.0
0.34499999999997016,1.0
0.34599999999997005,1.0
0.34699999999996994,1.0
0.34799999999996983,1.0
0.3489999999999697,1.0
0.3499999999999696,1.0
0.3509999999999695,1.0
0.3519999999999694,1.0
0.3529999999999693,1.0
0.3539999999999692,1.0
0.35499999999996906,1.0
0.35599999999996895,1.0
0.35699999999996884,1.0
0.35799999999996873,1.0
0.3589999999999686,1.0
0.3599999999999685,1.0
0.3609999999999684,1.0
0.3619999999999683,1.0
0.3629999999999682,1.0
0.36399999999996807,1.0
0.36499999999996796,1.0
0.36599999999996785,1.0
0.36699999999996774,1.0
0.36799999999996763,1.0
0.3689999999999675,1.0
0.3699999999999674,1.0
0.3709999999999673,1.0
0.3719999999999672,1.0
0.3729999999999671,1.0
0.37399999999996697,1.0
0.37499999999996686,1.0
0.37599999999996675,1.0
0.37699999999996664,1.0
0.37799999999996653,1.0
0.3789999999999664,1.0
0.3799999999999663,1.0
0.3809999999999662,1.0
0.3819999999999661,1.0
0.382999999999966,1.0
0.38399999999996587,1.0
0.38499999999996576,1.0
0.38599999999996565,1.0
0.38699999999996554,1.0
0.38799999999996543,1.0
0.3889999999999653,1.0
0.3899999999999652,1.0
0.3909999999999651,1.0
0.391999999999965,1.0
0.3929999999999649,1.0
0.39399999999996477,1.0
0.39499999999996466,1.0
0.39599999999996455,1.0
0.39699999999996444,1.0
0.3979999999999643,1.0
0.3989999999999642,1.0
0.3999999999999641,1.0
0.400999999999964,1.0
0.4019999999999639,1.0
0.4029999999999638,1.0
0.40399999999996367,1.0
0.40499999999996356,1.0
0.40599999999996345,1.0
0.40699999999996334,1.0
0.4079999999999632,1.0
0.4089999999999631,1.0
0.409999999999963,1.0
0.4109999999999629,1.0
0.4119999999999628,1.0
0.4129999999999627,1.0
0.41399999999996256,1.0
0.41499999999996245,1.0
0.41599999999996234,1.0
0.41699999999996223,1.0
0.4179999999999621,1.0
0.418999999999962,1.0
0.4199999999999619,1.0
0.4209999999999618,1.0
0.4219999999999617,1.0
0.4229999999999616,1.0
0.42399999999996146,1.0
0.42499999999996135,1.0
0.42599999999996124,1.0
0.42699999999996113,1.0
0.427999999999961,1.0
0.4289999999999609,1.0
0.4299999999999608,1.0
0.4309999999999607,1.0
0.4319999999999606,1.0
0.43299999999996047,1.0
0.43399999999996036,1.0
0.43499999999996025,1.0
0.43599999999996014,1.0
0.43699999999996003,1.0
0.4379999999999599,1.0
0.4389999999999598,1.0
0.4399999999999597,1.0
0.4409999999999596,1.0
0.4419999999999595,1.0
0.44299999999995937,1.0
